Datetime,AAPL,GOOG,MSFT
2024-11-21 15:08:00+00:00,226.16000366210938,168.23500061035156,412.5400085449219
2024-11-21 15:09:00+00:00,226.0449981689453,168.0050048828125,412.4100036621094
2024-11-21 15:10:00+00:00,226.08999633789062,167.86000061035156,412.3996887207031
2024-11-21 15:11:00+00:00,225.9698944091797,167.52999877929688,412.30999755859375
2024-11-21 15:12:00+00:00,226.4199981689453,167.63499450683594,412.8949890136719
2024-11-21 15:13:00+00:00,226.72000122070312,167.78390502929688,413.6000061035156
2024-11-21 15:14:00+00:00,226.80999755859375,168.13999938964844,413.5474853515625
2024-11-21 15:15:00+00:00,227.0399932861328,168.67379760742188,414.19500732421875
2024-11-21 15:16:00+00:00,227.02000427246094,168.53990173339844,414.1650085449219
2024-11-21 15:17:00+00:00,226.87210083007812,168.39999389648438,413.70001220703125
2024-11-21 15:18:00+00:00,227.0720977783203,168.3249969482422,413.7049865722656
2024-11-21 15:19:00+00:00,227.0399932861328,168.51510620117188,413.9100036621094
2024-11-21 15:20:00+00:00,227.1199951171875,168.67999267578125,413.9599914550781
2024-11-21 15:21:00+00:00,227.17999267578125,168.64999389648438,413.8999938964844
2024-11-21 15:23:00+00:00,226.55999755859375,168.33999633789062,412.5050048828125
2024-11-21 15:24:00+00:00,226.22000122070312,167.9600067138672,412.17999267578125
2024-11-21 15:25:00+00:00,226.09500122070312,167.93710327148438,412.07000732421875
2024-11-21 15:26:00+00:00,226.00999450683594,167.7899932861328,411.9881896972656
2024-11-21 15:27:00+00:00,226.05999755859375,167.47999572753906,411.82000732421875
2024-11-21 15:28:00+00:00,226.00999450683594,167.4600067138672,411.4700012207031
2024-11-21 15:29:00+00:00,225.9499969482422,167.25999450683594,411.2078857421875
2024-11-21 15:30:00+00:00,225.9149932861328,167.17999267578125,411.17999267578125
2024-11-21 15:31:00+00:00,226.05999755859375,167.1898956298828,411.1300048828125
2024-11-21 15:32:00+00:00,226.08050537109375,167.24000549316406,410.7200012207031
2024-11-21 15:33:00+00:00,226.16000366210938,167.3300018310547,410.8949890136719
2024-11-21 15:34:00+00:00,226.25999450683594,167.35000610351562,410.8175048828125
2024-11-21 15:35:00+00:00,226.47000122070312,167.1555938720703,410.8692932128906
2024-11-21 15:36:00+00:00,226.49000549316406,167.22000122070312,411.0799865722656
2024-11-21 15:37:00+00:00,226.2899932861328,166.93600463867188,410.4963073730469
2024-11-21 15:38:00+00:00,226.4949951171875,166.83749389648438,410.739990234375
2024-11-21 15:39:00+00:00,226.41000366210938,166.6300048828125,410.3900146484375
2024-11-21 15:40:00+00:00,226.58999633789062,166.57000732421875,410.7200012207031
2024-11-21 15:41:00+00:00,226.57000732421875,166.41000366210938,410.8800048828125
2024-11-21 15:42:00+00:00,226.77000427246094,166.56500244140625,411.25030517578125
2024-11-21 15:43:00+00:00,226.97500610351562,166.36000061035156,411.3244934082031
2024-11-21 15:44:00+00:00,226.97999572753906,165.97000122070312,411.3299865722656
2024-11-21 15:45:00+00:00,227.07000732421875,165.8300018310547,411.6050109863281
2024-11-21 15:46:00+00:00,227.05999755859375,165.6199951171875,412.1400146484375
2024-11-21 15:47:00+00:00,227.1750030517578,165.5850067138672,412.2349853515625
2024-11-21 15:48:00+00:00,227.3249969482422,165.46499633789062,412.4949951171875
2024-11-21 15:49:00+00:00,227.27000427246094,166.0800018310547,412.6000061035156
2024-11-21 15:50:00+00:00,227.24000549316406,166.0684051513672,412.3900146484375
2024-11-21 15:51:00+00:00,227.22000122070312,165.697998046875,412.6199951171875
2024-11-21 15:52:00+00:00,227.14999389648438,165.72000122070312,412.29998779296875
2024-11-21 15:53:00+00:00,227.1199951171875,165.83990478515625,412.1400146484375
2024-11-21 15:54:00+00:00,227.47000122070312,166.11000061035156,413.1099853515625
2024-11-21 15:55:00+00:00,227.625,166.22999572753906,413.5799865722656
2024-11-21 15:56:00+00:00,228.0,166.4199981689453,413.82501220703125
2024-11-21 15:57:00+00:00,228.24009704589844,166.61000061035156,413.864990234375
2024-11-21 15:58:00+00:00,228.3000030517578,166.94000244140625,413.6499938964844
2024-11-21 15:59:00+00:00,228.33999633789062,166.88999938964844,413.7850036621094
2024-11-21 16:00:00+00:00,228.50999450683594,166.74000549316406,414.2170104980469
2024-11-21 16:01:00+00:00,228.4499969482422,166.4499053955078,413.93109130859375
2024-11-21 16:02:00+00:00,228.2241973876953,165.94000244140625,413.8800048828125
2024-11-21 16:03:00+00:00,228.3419952392578,166.1699981689453,414.04998779296875
2024-11-21 16:04:00+00:00,228.31419372558594,166.1699981689453,414.1700134277344
2024-11-21 16:05:00+00:00,228.24009704589844,165.97000122070312,414.07000732421875
2024-11-21 16:06:00+00:00,228.41000366210938,165.97000122070312,414.3999938964844
2024-11-21 16:07:00+00:00,228.27999877929688,166.07000732421875,414.4200134277344
2024-11-21 16:08:00+00:00,228.35000610351562,166.16000366210938,414.3399963378906
2024-11-21 16:09:00+00:00,228.22129821777344,166.25999450683594,414.0899963378906
2024-11-21 16:10:00+00:00,228.2899932861328,166.41000366210938,414.2099914550781
2024-11-21 16:11:00+00:00,228.57000732421875,166.61000061035156,414.489990234375
2024-11-21 16:12:00+00:00,228.62399291992188,166.52000427246094,414.2898864746094
2024-11-21 16:13:00+00:00,228.77000427246094,166.58999633789062,414.29998779296875
2024-11-21 16:14:00+00:00,228.8300018310547,166.6699981689453,414.6000061035156
2024-11-21 16:15:00+00:00,228.75999450683594,166.75999450683594,414.3699951171875
2024-11-21 16:16:00+00:00,228.6999969482422,166.5749969482422,414.2200012207031
2024-11-21 16:17:00+00:00,228.63999938964844,166.5,414.17999267578125
2024-11-21 16:18:00+00:00,228.72000122070312,166.38999938964844,414.5
2024-11-21 16:19:00+00:00,228.5800018310547,166.27999877929688,414.239990234375
2024-11-21 16:20:00+00:00,228.48699951171875,166.25999450683594,414.260009765625
2024-11-21 16:21:00+00:00,228.6699981689453,166.4600067138672,414.54998779296875
2024-11-21 16:22:00+00:00,228.6999969482422,166.17999267578125,414.760009765625
2024-11-21 16:23:00+00:00,228.7949981689453,166.44500732421875,414.92999267578125
2024-11-21 16:24:00+00:00,228.83790588378906,166.4149932861328,415.150390625
2024-11-21 16:25:00+00:00,228.7100067138672,166.25,415.05499267578125
2024-11-21 16:26:00+00:00,228.75010681152344,166.1741943359375,415.125
2024-11-21 16:27:00+00:00,228.7637939453125,166.11289978027344,414.95001220703125
2024-11-21 16:28:00+00:00,228.82000732421875,166.5050048828125,415.44500732421875
2024-11-21 16:29:00+00:00,228.77000427246094,166.55999755859375,415.5150146484375
2024-11-21 16:30:00+00:00,228.69259643554688,166.69500732421875,415.2650146484375
2024-11-21 16:31:00+00:00,228.92999267578125,166.8000030517578,415.3299865722656
2024-11-21 16:32:00+00:00,229.0850067138672,166.76499938964844,415.44000244140625
2024-11-21 16:33:00+00:00,229.00999450683594,166.85679626464844,415.3500061035156
2024-11-21 16:34:00+00:00,228.72000122070312,166.8000030517578,414.95001220703125
2024-11-21 16:35:00+00:00,228.77000427246094,166.67999267578125,414.5899963378906
2024-11-21 16:36:00+00:00,228.66009521484375,166.1999969482422,413.80889892578125
2024-11-21 16:37:00+00:00,228.77000427246094,166.17999267578125,413.95001220703125
2024-11-21 16:38:00+00:00,228.80999755859375,166.14999389648438,413.6099853515625
2024-11-21 16:39:00+00:00,228.6999969482422,166.02499389648438,413.57000732421875
2024-11-21 16:40:00+00:00,228.77000427246094,166.10000610351562,414.05499267578125
2024-11-21 16:41:00+00:00,228.86000061035156,165.9199981689453,413.8550109863281
2024-11-21 16:42:00+00:00,228.80999755859375,165.8300018310547,413.7699890136719
2024-11-21 16:43:00+00:00,228.8800048828125,165.9149932861328,413.8500061035156
2024-11-21 16:44:00+00:00,228.75,165.94000244140625,413.6549987792969
2024-11-21 16:45:00+00:00,228.66000366210938,165.97000122070312,413.5899963378906
2024-11-21 16:46:00+00:00,228.6649932861328,166.0399932861328,413.4700012207031
2024-11-21 16:47:00+00:00,228.65499877929688,165.77999877929688,412.8999938964844
2024-11-21 16:48:00+00:00,228.6699981689453,165.6699981689453,412.7749938964844
2024-11-21 16:49:00+00:00,228.6300048828125,165.76150512695312,413.0150146484375
2024-11-21 16:50:00+00:00,228.5800018310547,165.80999755859375,413.04998779296875
2024-11-21 16:51:00+00:00,228.55999755859375,165.75990295410156,413.20330810546875
2024-11-21 16:52:00+00:00,228.610107421875,165.8350067138672,413.19500732421875
2024-11-21 16:53:00+00:00,228.74929809570312,165.74000549316406,412.9100036621094
2024-11-21 16:54:00+00:00,228.77000427246094,165.47999572753906,412.8699951171875
2024-11-21 16:55:00+00:00,228.72000122070312,165.44000244140625,412.7799987792969
2024-11-21 16:56:00+00:00,228.70010375976562,165.60009765625,413.0150146484375
2024-11-21 16:57:00+00:00,228.7174072265625,165.74000549316406,412.8599853515625
2024-11-21 16:58:00+00:00,228.77999877929688,165.8874053955078,412.95001220703125
2024-11-21 16:59:00+00:00,228.8612060546875,166.0823974609375,412.92498779296875
2024-11-21 17:00:00+00:00,228.85000610351562,166.35989379882812,412.80499267578125
2024-11-21 17:01:00+00:00,228.77000427246094,166.5500030517578,412.7200012207031
2024-11-21 17:02:00+00:00,228.78500366210938,166.5449981689453,412.6756896972656
2024-11-21 17:03:00+00:00,228.73129272460938,166.49009704589844,412.3399963378906
2024-11-21 17:04:00+00:00,228.6199951171875,166.1699981689453,411.8800048828125
2024-11-21 17:05:00+00:00,228.74000549316406,166.13450622558594,411.885009765625
2024-11-21 17:06:00+00:00,228.80999755859375,166.41000366210938,412.0098876953125
2024-11-21 17:07:00+00:00,228.8249969482422,166.44000244140625,412.17999267578125
2024-11-21 17:08:00+00:00,228.85499572753906,166.52499389648438,412.1499938964844
2024-11-21 17:09:00+00:00,228.83999633789062,166.44700622558594,412.29998779296875
2024-11-21 17:10:00+00:00,228.89999389648438,166.47999572753906,412.4830017089844
2024-11-21 17:11:00+00:00,228.8800048828125,166.55499267578125,412.81768798828125
2024-11-21 17:12:00+00:00,228.85499572753906,166.47500610351562,413.0
2024-11-21 17:13:00+00:00,228.99000549316406,166.35000610351562,413.05999755859375
2024-11-21 17:14:00+00:00,228.98049926757812,166.57000732421875,413.3121032714844
2024-11-21 17:15:00+00:00,229.08999633789062,166.73989868164062,413.5899963378906
2024-11-21 17:16:00+00:00,228.83999633789062,166.77999877929688,413.44500732421875
2024-11-21 17:17:00+00:00,228.9241943359375,166.89999389648438,413.45001220703125
2024-11-21 17:18:00+00:00,228.94000244140625,166.80499267578125,413.2179870605469
2024-11-21 17:19:00+00:00,228.91000366210938,167.14500427246094,413.340087890625
2024-11-21 17:20:00+00:00,228.84010314941406,166.9730987548828,413.010009765625
2024-11-21 17:21:00+00:00,228.8300018310547,167.2198944091797,413.2099914550781
2024-11-21 17:22:00+00:00,228.82000732421875,167.4001007080078,413.4200134277344
2024-11-21 17:23:00+00:00,229.0,167.30999755859375,413.6700134277344
2024-11-21 17:24:00+00:00,229.07000732421875,167.13999938964844,413.614990234375
2024-11-21 17:25:00+00:00,229.1199951171875,167.1697998046875,413.69500732421875
2024-11-21 17:26:00+00:00,229.1699981689453,167.10000610351562,413.7799987792969
2024-11-21 17:27:00+00:00,229.27999877929688,167.13499450683594,414.010009765625
2024-11-21 17:28:00+00:00,229.26849365234375,167.1168975830078,414.1499938964844
2024-11-21 17:29:00+00:00,229.2899932861328,167.16000366210938,414.239990234375
2024-11-21 17:30:00+00:00,229.3699951171875,167.14500427246094,414.4649963378906
2024-11-21 17:31:00+00:00,229.47500610351562,167.27000427246094,414.68060302734375
2024-11-21 17:32:00+00:00,229.47999572753906,167.47999572753906,414.7200012207031
2024-11-21 17:33:00+00:00,229.51499938964844,167.5699005126953,414.7550048828125
2024-11-21 17:34:00+00:00,229.5,167.61000061035156,414.9273986816406
2024-11-21 17:35:00+00:00,229.50999450683594,167.8300018310547,414.9031066894531
2024-11-21 17:36:00+00:00,229.47999572753906,168.0,414.5906066894531
2024-11-21 17:37:00+00:00,229.50999450683594,167.72000122070312,414.7300109863281
2024-11-21 17:38:00+00:00,229.47999572753906,167.82000732421875,414.6549987792969
2024-11-21 17:39:00+00:00,229.52999877929688,167.72000122070312,414.6600036621094
2024-11-21 17:40:00+00:00,229.6199951171875,167.8000030517578,414.8900146484375
2024-11-21 17:41:00+00:00,229.64500427246094,167.92599487304688,415.05999755859375
2024-11-21 17:42:00+00:00,229.69009399414062,167.91830444335938,415.2650146484375
2024-11-21 17:43:00+00:00,229.83999633789062,168.02000427246094,415.4700012207031
2024-11-21 17:44:00+00:00,229.80999755859375,168.0196990966797,415.4700012207031
2024-11-21 17:45:00+00:00,229.96499633789062,168.0800018310547,415.8599853515625
2024-11-21 17:46:00+00:00,230.05419921875,168.16000366210938,415.8699951171875
2024-11-21 17:47:00+00:00,229.97000122070312,168.21009826660156,415.6300048828125
2024-11-21 17:48:00+00:00,229.9149932861328,168.14990234375,415.7099914550781
2024-11-21 17:49:00+00:00,229.82000732421875,167.97999572753906,415.5400085449219
2024-11-21 17:50:00+00:00,229.75,167.82000732421875,415.57000732421875
2024-11-21 17:51:00+00:00,229.80999755859375,167.72999572753906,415.760009765625
2024-11-21 17:52:00+00:00,229.69000244140625,167.74000549316406,415.5299987792969
2024-11-21 17:53:00+00:00,229.63999938964844,167.54200744628906,415.625
2024-11-21 17:54:00+00:00,229.65499877929688,167.55999755859375,415.5
2024-11-21 17:55:00+00:00,229.7899932861328,167.66000366210938,415.5
2024-11-21 17:56:00+00:00,229.6699981689453,167.72000122070312,415.0869140625
2024-11-21 17:57:00+00:00,229.6215057373047,168.02999877929688,415.1199951171875
2024-11-21 17:58:00+00:00,229.72999572753906,168.0447998046875,415.0400085449219
2024-11-21 17:59:00+00:00,229.78329467773438,167.9998016357422,415.010009765625
2024-11-21 18:00:00+00:00,229.85000610351562,168.20069885253906,415.1000061035156
2024-11-21 18:01:00+00:00,229.75,168.13009643554688,414.8299865722656
2024-11-21 18:02:00+00:00,229.77000427246094,168.11000061035156,414.8900146484375
2024-11-21 18:03:00+00:00,229.75999450683594,168.14500427246094,415.0335998535156
2024-11-21 18:04:00+00:00,229.77000427246094,168.00999450683594,415.2449951171875
2024-11-21 18:05:00+00:00,229.85000610351562,168.08169555664062,415.3700866699219
2024-11-21 18:06:00+00:00,229.8699951171875,167.99859619140625,415.375
2024-11-21 18:07:00+00:00,229.86090087890625,167.93499755859375,415.5199890136719
2024-11-21 18:08:00+00:00,229.9250030517578,167.98500061035156,415.5
2024-11-21 18:09:00+00:00,229.88999938964844,167.88999938964844,415.3999938964844
2024-11-21 18:10:00+00:00,229.97000122070312,168.08999633789062,415.69000244140625
2024-11-21 18:11:00+00:00,229.9600067138672,167.9199981689453,415.4599914550781
2024-11-21 18:12:00+00:00,229.94000244140625,168.05999755859375,415.4263916015625
2024-11-21 18:13:00+00:00,229.89109802246094,168.0800018310547,415.4200134277344
2024-11-21 18:14:00+00:00,229.88999938964844,168.00999450683594,415.45001220703125
2024-11-21 18:15:00+00:00,229.82009887695312,167.75,415.2950134277344
2024-11-21 18:16:00+00:00,229.875,167.92999267578125,415.17498779296875
2024-11-21 18:17:00+00:00,229.94000244140625,168.0,415.1400146484375
2024-11-21 18:18:00+00:00,229.91000366210938,168.10499572753906,415.0350036621094
2024-11-21 18:19:00+00:00,229.9199981689453,168.10000610351562,415.0150146484375
2024-11-21 18:20:00+00:00,229.85000610351562,167.91000366210938,414.9599914550781
2024-11-21 18:21:00+00:00,229.91000366210938,168.04559326171875,415.20001220703125
2024-11-21 18:22:00+00:00,229.86500549316406,168.00999450683594,415.1700134277344
2024-11-21 18:23:00+00:00,229.80999755859375,167.88999938964844,415.24468994140625
2024-11-21 18:24:00+00:00,229.72999572753906,167.86000061035156,415.30499267578125
2024-11-21 18:25:00+00:00,229.7779998779297,167.94290161132812,415.3399963378906
2024-11-21 18:26:00+00:00,229.74000549316406,168.04660034179688,415.2799987792969
2024-11-21 18:27:00+00:00,229.69500732421875,168.0052032470703,415.2200012207031
2024-11-21 18:28:00+00:00,229.77499389648438,168.13499450683594,415.2300109863281
2024-11-21 18:29:00+00:00,229.83999633789062,168.16009521484375,415.45001220703125
2024-11-21 18:30:00+00:00,229.84800720214844,168.25,415.6600036621094
2024-11-21 18:31:00+00:00,229.9199981689453,168.42999267578125,415.760009765625
2024-11-21 18:32:00+00:00,229.86000061035156,168.5717010498047,415.80499267578125
2024-11-21 18:33:00+00:00,229.77000427246094,168.36749267578125,415.6449890136719
2024-11-21 18:34:00+00:00,229.7801055908203,168.41000366210938,415.43011474609375
2024-11-21 18:35:00+00:00,229.7740020751953,168.50889587402344,415.1400146484375
2024-11-21 18:36:00+00:00,229.74000549316406,168.4759979248047,414.7200012207031
2024-11-21 18:37:00+00:00,229.6802978515625,168.41000366210938,414.4700012207031
2024-11-21 18:38:00+00:00,229.4842987060547,168.04469299316406,414.1099853515625
2024-11-21 18:39:00+00:00,229.57000732421875,168.0800018310547,414.20001220703125
2024-11-21 18:40:00+00:00,229.61000061035156,168.0399932861328,414.1199951171875
2024-11-21 18:41:00+00:00,229.60000610351562,167.98500061035156,414.0899963378906
2024-11-21 18:42:00+00:00,229.63169860839844,167.9600067138672,414.364990234375
2024-11-21 18:43:00+00:00,229.69000244140625,168.02740478515625,414.44000244140625
2024-11-21 18:44:00+00:00,229.67999267578125,167.99000549316406,414.5199890136719
2024-11-21 18:45:00+00:00,229.67999267578125,168.10000610351562,414.4252014160156
2024-11-21 18:46:00+00:00,229.50999450683594,168.10159301757812,414.2049865722656
2024-11-21 18:47:00+00:00,229.58360290527344,168.1699981689453,414.1487121582031
2024-11-21 18:48:00+00:00,229.5301055908203,168.24000549316406,414.0
2024-11-21 18:49:00+00:00,229.41000366210938,167.97999572753906,413.7900085449219
2024-11-21 18:50:00+00:00,229.4499969482422,167.5800018310547,413.739990234375
2024-11-21 18:51:00+00:00,229.3699951171875,167.75999450683594,413.8699951171875
2024-11-21 18:52:00+00:00,229.2801055908203,167.82000732421875,413.7200012207031
2024-11-21 18:53:00+00:00,229.27000427246094,167.97500610351562,413.54998779296875
2024-11-21 18:54:00+00:00,229.3699951171875,167.91000366210938,413.69000244140625
2024-11-21 18:55:00+00:00,229.5,167.97390747070312,413.7300109863281
2024-11-21 18:56:00+00:00,229.4499969482422,167.92999267578125,413.5
2024-11-21 18:57:00+00:00,229.44000244140625,167.87969970703125,413.5
2024-11-21 18:58:00+00:00,229.4199981689453,167.72999572753906,413.32000732421875
2024-11-21 18:59:00+00:00,229.47999572753906,167.5500030517578,413.7149963378906
2024-11-21 19:00:00+00:00,229.5399932861328,167.5399932861328,414.010009765625
2024-11-21 19:01:00+00:00,229.38999938964844,167.50999450683594,414.1199951171875
2024-11-21 19:02:00+00:00,229.52000427246094,167.5023956298828,413.80999755859375
2024-11-21 19:03:00+00:00,229.5800018310547,167.5,413.5899963378906
2024-11-21 19:04:00+00:00,229.63999938964844,167.4499969482422,413.45001220703125
2024-11-21 19:05:00+00:00,229.61000061035156,167.44000244140625,413.4949951171875
2024-11-21 19:06:00+00:00,229.61500549316406,167.49000549316406,413.42999267578125
2024-11-21 19:07:00+00:00,229.5800018310547,167.2899932861328,412.8900146484375
2024-11-21 19:08:00+00:00,229.51699829101562,167.18930053710938,412.6401062011719
2024-11-21 19:09:00+00:00,229.44000244140625,166.99009704589844,412.5899963378906
2024-11-21 19:10:00+00:00,229.5749969482422,167.14999389648438,412.614990234375
2024-11-21 19:11:00+00:00,229.46949768066406,167.0749969482422,412.57501220703125
2024-11-21 19:12:00+00:00,229.50999450683594,167.1199951171875,413.0098876953125
2024-11-21 19:13:00+00:00,229.48500061035156,167.11500549316406,413.0199890136719
2024-11-21 19:14:00+00:00,229.55999755859375,167.1699981689453,412.8399963378906
2024-11-21 19:15:00+00:00,229.55999755859375,167.22999572753906,413.0
2024-11-21 19:16:00+00:00,229.52499389648438,167.3000030517578,413.0799865722656
2024-11-21 19:17:00+00:00,229.4499969482422,167.27000427246094,412.7550048828125
2024-11-21 19:18:00+00:00,229.39999389648438,167.36000061035156,413.0199890136719
2024-11-21 19:19:00+00:00,229.32000732421875,167.19500732421875,412.8699951171875
2024-11-21 19:20:00+00:00,229.2899932861328,167.24000549316406,412.8699951171875
2024-11-21 19:21:00+00:00,229.27000427246094,167.3000030517578,413.05999755859375
2024-11-21 19:22:00+00:00,229.36000061035156,167.36000061035156,413.1440124511719
2024-11-21 19:23:00+00:00,229.39999389648438,167.4600067138672,413.1700134277344
2024-11-21 19:24:00+00:00,229.57000732421875,167.42999267578125,413.1300048828125
2024-11-21 19:25:00+00:00,229.52000427246094,167.39500427246094,413.1400146484375
2024-11-21 19:26:00+00:00,229.50999450683594,167.3699951171875,413.110107421875
2024-11-21 19:27:00+00:00,229.45950317382812,167.2825927734375,412.9049987792969
2024-11-21 19:28:00+00:00,229.36000061035156,167.27000427246094,412.8299865722656
2024-11-21 19:29:00+00:00,229.36000061035156,167.25999450683594,412.82501220703125
2024-11-21 19:30:00+00:00,229.35000610351562,167.27000427246094,412.8550109863281
2024-11-21 19:31:00+00:00,229.19000244140625,167.24000549316406,412.7850036621094
2024-11-21 19:32:00+00:00,229.21499633789062,167.25999450683594,412.9049987792969
2024-11-21 19:33:00+00:00,229.21499633789062,167.38609313964844,412.9649963378906
2024-11-21 19:34:00+00:00,229.25,167.52499389648438,412.95001220703125
2024-11-21 19:35:00+00:00,229.25,167.58999633789062,412.8599853515625
2024-11-21 19:36:00+00:00,229.27499389648438,167.71820068359375,413.1099853515625
2024-11-21 19:37:00+00:00,229.22999572753906,167.7301025390625,413.1000061035156
2024-11-21 19:38:00+00:00,229.27499389648438,167.92999267578125,413.17999267578125
2024-11-21 19:39:00+00:00,229.2949981689453,168.0894012451172,413.3222961425781
2024-11-21 19:40:00+00:00,229.27999877929688,168.0500030517578,413.3299865722656
2024-11-21 19:41:00+00:00,229.30340576171875,167.9499969482422,413.25
2024-11-21 19:42:00+00:00,229.25999450683594,167.9199981689453,413.1300048828125
2024-11-21 19:43:00+00:00,229.2449951171875,167.88999938964844,413.0299987792969
2024-11-21 19:44:00+00:00,229.27000427246094,167.94000244140625,413.1400146484375
2024-11-21 19:45:00+00:00,229.22000122070312,167.9600067138672,412.81500244140625
2024-11-21 19:46:00+00:00,229.24000549316406,167.89500427246094,413.0994873046875
2024-11-21 19:47:00+00:00,229.1699981689453,167.8300018310547,413.0799865722656
2024-11-21 19:48:00+00:00,229.15719604492188,167.80999755859375,412.9971923828125
2024-11-21 19:49:00+00:00,229.27999877929688,167.8000030517578,412.92999267578125
2024-11-21 19:50:00+00:00,229.13499450683594,167.7100067138672,412.6766052246094
2024-11-21 19:51:00+00:00,229.11500549316406,167.72000122070312,412.7099914550781
2024-11-21 19:52:00+00:00,229.09500122070312,167.7100067138672,412.6499938964844
2024-11-21 19:53:00+00:00,229.110107421875,167.77000427246094,412.6199951171875
2024-11-21 19:54:00+00:00,229.1300048828125,167.77749633789062,412.8550109863281
2024-11-21 19:55:00+00:00,229.11099243164062,167.80499267578125,412.69000244140625
2024-11-21 19:56:00+00:00,229.14999389648438,167.72000122070312,412.70001220703125
2024-11-21 19:57:00+00:00,229.1750030517578,167.77000427246094,412.8299865722656
2024-11-21 19:58:00+00:00,229.26499938964844,167.85000610351562,412.8550109863281
2024-11-21 19:59:00+00:00,229.3800048828125,167.92999267578125,412.8699951171875
2024-11-21 20:00:00+00:00,229.4600067138672,168.0500030517578,412.989990234375
2024-11-21 20:01:00+00:00,229.50999450683594,168.05999755859375,413.0400085449219
2024-11-21 20:02:00+00:00,229.5200958251953,168.14999389648438,413.0299987792969
2024-11-21 20:03:00+00:00,229.51060485839844,168.25970458984375,413.0
2024-11-21 20:04:00+00:00,229.49549865722656,168.39999389648438,413.0799865722656
2024-11-21 20:05:00+00:00,229.49009704589844,168.5500030517578,413.1199951171875
2024-11-21 20:06:00+00:00,229.4600067138672,168.5,413.0299987792969
2024-11-21 20:07:00+00:00,229.46499633789062,168.44000244140625,413.2099914550781
2024-11-21 20:08:00+00:00,229.40499877929688,168.49000549316406,413.3299865722656
2024-11-21 20:09:00+00:00,229.38999938964844,168.52499389648438,413.3500061035156
2024-11-21 20:10:00+00:00,229.40499877929688,168.5800018310547,413.4100036621094
2024-11-21 20:11:00+00:00,229.3699951171875,168.63499450683594,413.5
2024-11-21 20:12:00+00:00,229.389892578125,168.79010009765625,413.69500732421875
2024-11-21 20:13:00+00:00,229.39559936523438,168.73109436035156,413.6700134277344
2024-11-21 20:14:00+00:00,229.4199981689453,168.72500610351562,413.6509094238281
2024-11-21 20:15:00+00:00,229.39500427246094,168.7534942626953,413.75
